datetime,x,y,N2O_ppb,comment,hour,transect
2019-03-29 11:07:05+00:00,6.3008142,53.28768,0.21959999999995716,16,11,4
2019-03-29 11:07:05.500000+00:00,6.3008517,53.287575,0.23759999999998627,16,11,4
2019-03-29 11:07:06+00:00,6.3008892,53.287575,0.170599999999979,16,11,4
2019-03-29 11:07:06.500000+00:00,6.3009267,53.28747,0.11459999999993897,16,11,4
2019-03-29 11:07:07+00:00,6.3009617,53.28747,0.10759999999993397,16,11,4
2019-03-29 11:07:07.500000+00:00,6.3009967,53.28737,0.12259999999997717,16,11,4
2019-03-29 11:07:08+00:00,6.301031699999999,53.28737,0.04159999999995989,16,11,4
2019-03-29 11:07:08.500000+00:00,6.3010667,53.28727,0.14459999999996853,16,11,4
2019-03-29 11:07:09+00:00,6.3011,53.28727,0.2075999999999567,16,11,4
2019-03-29 11:07:09.500000+00:00,6.3011333,53.2871733,0.22859999999997171,16,11,4
2019-03-29 11:07:10+00:00,6.30116665,53.2871733,0.31059999999996535,16,11,4
2019-03-29 11:07:10.500000+00:00,6.3012,53.2870767,,16,11,4
2019-03-29 11:07:11+00:00,6.301232499999999,53.2870767,0.3425999999999476,16,11,4
2019-03-29 11:07:11.500000+00:00,6.301265,53.2869817,0.30759999999997945,16,11,4
2019-03-29 11:07:12+00:00,6.30129835,53.2869817,0.156599999999969,16,11,4
2019-03-29 11:07:12.500000+00:00,6.3013317,53.2868867,0.13759999999996353,16,11,4
2019-03-29 11:07:13+00:00,6.3013642,53.2868867,0.0725999999999658,16,11,4
2019-03-29 11:07:13.500000+00:00,6.3013967,53.2867917,0.0,16,11,4
2019-03-29 11:07:14+00:00,6.30143,53.2867917,0.0035999999999489773,16,11,4
2019-03-29 11:07:14.500000+00:00,6.3014633,53.2866967,0.03659999999996444,16,11,4
2019-03-29 11:07:15+00:00,6.3015283,53.2866033,0.156599999999969,16,11,4
2019-03-29 11:07:16+00:00,6.301572766666666,53.2866033,0.2255999999999858,16,11,4
2019-03-29 11:07:16.500000+00:00,6.301595,53.28651,0.24259999999998172,16,11,4
2019-03-29 11:07:17+00:00,6.3016275,53.28651,0.2105999999999426,16,11,4
2019-03-29 11:07:17.500000+00:00,6.30166,53.2864183,0.2505999999999631,16,11,4
2019-03-29 11:07:18+00:00,6.3016925,53.2864183,0.39459999999996853,16,11,4
2019-03-29 11:07:18.500000+00:00,6.301725,53.286325,0.3465999999999667,16,11,4
2019-03-29 11:07:19+00:00,6.30175665,53.286325,0.31359999999995125,16,11,4
2019-03-29 11:07:19.500000+00:00,6.3017883,53.2862317,0.20859999999993306,16,11,4
2019-03-29 11:07:20+00:00,6.3018208,53.2862317,0.2035999999999376,16,11,4
2019-03-29 11:07:20.500000+00:00,6.3018533,53.28614,0.25859999999994443,16,11,4
2019-03-29 11:07:21+00:00,6.3018858,53.28614,0.12059999999996762,16,11,4
2019-03-29 11:07:21.500000+00:00,6.3019183,53.2860467,0.19859999999994216,16,11,4
2019-03-29 11:07:22+00:00,6.3019508,53.2860467,0.13059999999995853,16,11,4
2019-03-29 11:07:22.500000+00:00,6.3019833,53.2859533,0.0765999999999849,16,11,4
2019-03-29 11:07:23+00:00,6.3020166500000006,53.2859533,0.10059999999998581,16,11,4
2019-03-29 11:07:23.500000+00:00,6.30205,53.28586,0.09059999999993806,16,11,4
2019-03-29 11:07:24+00:00,6.30208165,53.28586,0.10159999999996217,16,11,4
2019-03-29 11:07:24.500000+00:00,6.3021133,53.2857667,0.08759999999995216,16,11,4
2019-03-29 11:07:25+00:00,6.3021458,53.2857667,0.08359999999993306,16,11,4
2019-03-29 11:07:25.500000+00:00,6.3021783,53.2856733,0.07059999999995625,16,11,4
2019-03-29 11:07:26+00:00,6.30221,53.2856733,0.11159999999995307,16,11,4
2019-03-29 11:07:26.500000+00:00,6.3022417,53.28558,0.09259999999994761,16,11,4
2019-03-29 11:07:27+00:00,6.30227335,53.28558,0.11659999999994852,16,11,4
2019-03-29 11:07:27.500000+00:00,6.302305,53.2854883,0.1735999999999649,16,11,4
2019-03-29 11:07:28+00:00,6.3023375,53.2854883,0.14659999999997808,16,11,4
2019-03-29 11:07:28.500000+00:00,6.30237,53.285395,0.29059999999998354,16,11,4
2019-03-29 11:07:29+00:00,6.3024024999999995,53.285395,1.2795999999999594,16,11,4
2019-03-29 11:07:29.500000+00:00,6.302435,53.2853017,2.642599999999959,16,11,4
2019-03-29 11:07:30+00:00,6.3024675000000006,53.2853017,3.808599999999956,16,11,4
2019-03-29 11:07:30.500000+00:00,6.3025,53.2852083,3.9505999999999517,16,11,4
2019-03-29 11:07:31+00:00,6.3025325,53.2852083,3.176599999999951,16,11,4
2019-03-29 11:07:31.500000+00:00,6.302565,53.2851167,1.8885999999999399,16,11,4
2019-03-29 11:07:32+00:00,6.3025975,53.2851167,0.9575999999999567,16,11,4
2019-03-29 11:07:32.500000+00:00,6.30263,53.2850233,0.4915999999999485,16,11,4
2019-03-29 11:07:33+00:00,6.302661649999999,53.2850233,0.26559999999994943,16,11,4
2019-03-29 11:07:33.500000+00:00,6.3026933,53.2849317,0.3195999999999799,16,11,4
2019-03-29 11:07:34+00:00,6.302725,53.2849317,0.24159999999994852,16,11,4
2019-03-29 11:07:34.500000+00:00,6.3027567,53.2848383,0.364599999999939,16,11,4
2019-03-29 11:07:35+00:00,6.30278835,53.2848383,0.5325999999999453,16,11,4
2019-03-29 11:07:35.500000+00:00,6.30282,53.284745,0.4465999999999326,16,11,4
2019-03-29 11:07:36+00:00,6.3028525,53.284745,0.3965999999999781,16,11,4
2019-03-29 11:07:36.500000+00:00,6.302885,53.28465,0.31359999999995125,16,11,4
2019-03-29 11:07:37+00:00,6.30291915,53.28465,0.31059999999996535,16,11,4
2019-03-29 11:07:37.500000+00:00,6.3029533,53.284555,0.13359999999994443,16,11,4
2019-03-29 11:07:38+00:00,6.30298665,53.284555,0.2515999999999394,16,11,4
2019-03-29 11:07:38.500000+00:00,6.30302,53.28446,0.3185999999999467,16,11,4
2019-03-29 11:07:39+00:00,6.30305335,53.28446,0.3885999999999399,16,11,4
2019-03-29 11:07:39.500000+00:00,6.3030867,53.284365,0.3885999999999399,16,11,4
2019-03-29 11:07:40+00:00,6.30312,53.284365,0.3185999999999467,16,11,4
2019-03-29 11:07:40.500000+00:00,6.3031533,53.2842717,0.17859999999996035,16,11,4
2019-03-29 11:07:41+00:00,6.30318665,53.2842717,0.16859999999996944,16,11,4
2019-03-29 11:07:41.500000+00:00,6.30322,53.2841767,0.03959999999995034,16,11,4
2019-03-29 11:07:42+00:00,6.30325415,53.2841767,0.10059999999998581,16,11,4
2019-03-29 11:07:42.500000+00:00,6.3032883,53.2840817,0.14259999999995898,16,11,4
2019-03-29 11:07:43+00:00,6.30332165,53.2840817,0.26259999999996353,16,11,4
2019-03-29 11:07:43.500000+00:00,6.303355,53.2839867,0.22359999999997626,16,11,4
2019-03-29 11:07:44+00:00,6.3033874999999995,53.2839867,0.12559999999996307,16,11,4
2019-03-29 11:07:44.500000+00:00,6.30342,53.2838933,0.08059999999994716,16,11,4
2019-03-29 11:07:45+00:00,6.30345335,53.2838933,0.0,16,11,4
2019-03-29 11:07:45.500000+00:00,6.3034867,53.2837983,0.04059999999998354,16,11,4
2019-03-29 11:07:46+00:00,6.3035192,53.2837983,0.025599999999940337,16,11,4
2019-03-29 11:07:46.500000+00:00,6.3035517,53.283705,,16,11,4
2019-03-29 11:07:47+00:00,6.303585,53.283705,0.0,16,11,4
2019-03-29 11:07:47.500000+00:00,6.3036183,53.2836117,0.03759999999994079,16,11,4
2019-03-29 11:07:48+00:00,6.3036508,53.2836117,0.029599999999959437,16,11,4
2019-03-29 11:07:48.500000+00:00,6.3036833,53.2835167,0.0,16,11,4
2019-03-29 11:07:49+00:00,6.3037158,53.2835167,0.0,16,11,4
2019-03-29 11:07:49.500000+00:00,6.3037483,53.2834233,0.0,16,11,4
2019-03-29 11:07:50+00:00,6.3037808,53.2834233,0.0,16,11,4
2019-03-29 11:07:50.500000+00:00,6.3038133,53.2833283,0.0,16,11,4
2019-03-29 11:07:51+00:00,6.3038783,53.283235,0.0,16,11,4
2019-03-29 11:07:52+00:00,6.303921633333333,53.283235,0.06659999999993715,16,11,4
2019-03-29 11:07:52.500000+00:00,6.3039433,53.28314,0.13759999999996353,16,11,4
2019-03-29 11:07:53+00:00,6.30397665,53.28314,0.1555999999999358,16,11,4
2019-03-29 11:07:53.500000+00:00,6.30401,53.2830467,0.13059999999995853,16,11,4
2019-03-29 11:07:54+00:00,6.304044149999999,53.2830467,0.09059999999993806,16,11,4
2019-03-29 11:07:54.500000+00:00,6.3040783,53.2829533,0.07059999999995625,16,11,4
2019-03-29 11:07:55+00:00,6.304111649999999,53.2829533,0.053599999999960346,16,11,4
2019-03-29 11:07:55.500000+00:00,6.304145,53.28286,0.022599999999954434,16,11,4
2019-03-29 11:07:56+00:00,6.3041775,53.28286,0.15059999999994034,16,11,4
2019-03-29 11:07:56.500000+00:00,6.30421,53.282765,0.17459999999994125,16,11,4
2019-03-29 11:07:57+00:00,6.3042425,53.282765,0.156599999999969,16,11,4
2019-03-29 11:07:57.500000+00:00,6.304275,53.2826717,0.011599999999987176,16,11,4
2019-03-29 11:07:58+00:00,6.304305,53.2826717,0.033599999999978536,16,11,4
2019-03-29 11:07:58.500000+00:00,6.304335,53.2825783,0.051599999999950796,16,11,4
2019-03-29 11:07:59+00:00,6.30436665,53.2825783,0.06659999999993715,16,11,4
2019-03-29 11:07:59.500000+00:00,6.3043983,53.2824833,0.12459999999998672,16,11,4
2019-03-29 11:08:00+00:00,6.30443,53.2824833,0.18459999999993215,16,11,4
2019-03-29 11:08:00.500000+00:00,6.3044617,53.28239,0.20959999999996626,16,11,4
2019-03-29 11:08:01+00:00,6.3044933499999996,53.28239,0.13859999999993988,16,11,4
2019-03-29 11:08:01.500000+00:00,6.304525,53.2822933,0.24459999999993443,16,11,4
2019-03-29 11:08:02+00:00,6.30455585,53.2822933,0.24459999999993443,16,11,4
2019-03-29 11:08:02.500000+00:00,6.3045867,53.282195,0.15459999999995944,16,11,4
2019-03-29 11:08:03+00:00,6.3046142,53.282195,0.1595999999999549,16,11,4
2019-03-29 11:08:03.500000+00:00,6.3046417,53.2820917,0.19259999999997035,16,11,4
2019-03-29 11:08:04+00:00,6.3046642,53.2820917,0.09859999999997626,16,11,4
2019-03-29 11:08:04.500000+00:00,6.3046867,53.2819817,0.31459999999998445,16,11,4
2019-03-29 11:08:05+00:00,6.3047,53.2819817,0.17159999999995534,16,11,4
2019-03-29 11:08:05.500000+00:00,6.3047133,53.281865,0.11959999999993443,16,11,4
2019-03-29 11:08:06+00:00,6.304717500000001,53.281865,0.26659999999998263,16,11,4
2019-03-29 11:08:06.500000+00:00,6.3047217,53.2817433,0.30659999999994625,16,11,4
2019-03-29 11:08:07+00:00,6.304715,53.2817433,0.3665999999999485,16,11,4
2019-03-29 11:08:07.500000+00:00,6.3047083,53.2816167,0.2525999999999726,16,11,4
2019-03-29 11:08:08+00:00,6.3046925,53.2816167,0.20259999999996126,16,11,4
2019-03-29 11:08:08.500000+00:00,6.3046767,53.2814883,0.43859999999995125,16,11,4
2019-03-29 11:08:09+00:00,6.3046492,53.2814883,0.23259999999993397,16,11,4
2019-03-29 11:08:09.500000+00:00,6.3046217,53.2813567,0.364599999999939,16,11,4
2019-03-29 11:08:10+00:00,6.304584200000001,53.2813567,0.15059999999994034,16,11,4
2019-03-29 11:08:10.500000+00:00,6.3045467,53.281225,0.14759999999995443,16,11,4
2019-03-29 11:08:11+00:00,6.3045017,53.281225,0.22459999999995262,16,11,4
2019-03-29 11:08:11.500000+00:00,6.3044567,53.2810933,0.2915999999999599,16,11,4
2019-03-29 11:08:12+00:00,6.3044075,53.2810933,0.2915999999999599,16,11,4
2019-03-29 11:08:12.500000+00:00,6.3043583,53.28096,0.2185999999999808,16,11,4
2019-03-29 11:08:13+00:00,6.3043108,53.28096,0.253599999999949,16,11,4
2019-03-29 11:08:13.500000+00:00,6.3042633,53.2808217,0.18259999999997945,16,11,4
2019-03-29 11:08:14+00:00,6.3042207999999995,53.2808217,0.06359999999995125,16,11,4
2019-03-29 11:08:14.500000+00:00,6.3041783,53.2806817,0.0,16,11,4
2019-03-29 11:08:15+00:00,6.30414415,53.2806817,0.0,16,11,4
2019-03-29 11:08:15.500000+00:00,6.30411,53.280535,0.13659999999998718,16,11,4
2019-03-29 11:08:16+00:00,6.30408585,53.280535,0.12759999999997262,16,11,4
2019-03-29 11:08:16.500000+00:00,6.3040617,53.2803867,0.11059999999997672,16,11,4
2019-03-29 11:08:17+00:00,6.30404835,53.2803867,0.0655999999999608,16,11,4
2019-03-29 11:08:17.500000+00:00,6.304035,53.2802333,0.0,16,11,4
2019-03-29 11:08:18+00:00,6.30403085,53.2802333,0.0,16,11,4
2019-03-29 11:08:18.500000+00:00,6.3040267,53.280075,0.0,,11,4
2019-03-29 11:08:19+00:00,6.3040316999999995,53.280075,0.0,,11,4
2019-03-29 11:08:19.500000+00:00,6.3040367,53.279915,0.0,,11,4
2019-03-29 11:08:20+00:00,6.304046700000001,53.279915,0.01259999999996353,,11,4
2019-03-29 11:08:20.500000+00:00,6.3040567,53.27975,0.14359999999993533,,11,4
2019-03-29 11:08:21+00:00,6.3040675,53.27975,0.33459999999996626,,11,4
2019-03-29 11:08:21.500000+00:00,6.3040783,53.2795833,0.3295999999999708,,11,4
2019-03-29 11:08:22+00:00,6.304089149999999,53.2795833,0.2515999999999394,,11,4
2019-03-29 11:08:22.500000+00:00,6.3041,53.2794167,,,11,4
2019-03-29 11:08:23+00:00,6.30410835,53.2794167,0.23759999999998627,,11,4
2019-03-29 11:08:23.500000+00:00,6.3041167,53.2792483,0.12559999999996307,,11,4
2019-03-29 11:08:24+00:00,6.30412085,53.2792483,0.10259999999993852,,11,4
2019-03-29 11:08:24.500000+00:00,6.304125,53.27908,0.2115999999999758,,11,4
2019-03-29 11:08:25+00:00,6.304125,53.27908,0.048599999999964894,,11,4
2019-03-29 11:08:25.500000+00:00,6.304125,53.2789117,0.07859999999993761,,11,4
2019-03-29 11:08:26+00:00,6.30412,53.2789117,0.04359999999996944,,11,4
2019-03-29 11:08:26.500000+00:00,6.304115,53.2787433,0.015599999999949432,,11,4
2019-03-29 11:08:27+00:00,6.3040967,53.2785717,0.0,,11,4
2019-03-29 11:08:28+00:00,6.304080033333333,53.2785717,0.0,,11,4
2019-03-29 11:08:28.500000+00:00,6.3040717,53.2784,0.03059999999993579,,11,4
2019-03-29 11:08:29+00:00,6.3040567,53.2784,0.20959999999996626,,11,4
2019-03-29 11:08:29.500000+00:00,6.3040417,53.278225,0.16559999999998354,,11,4
2019-03-29 11:08:30+00:00,6.3040267,53.278225,0.2145999999999617,,11,4
2019-03-29 11:08:30.500000+00:00,6.3040117,53.2780483,0.11359999999996262,,11,4
2019-03-29 11:08:31+00:00,6.3039967,53.2780483,0.0,,11,4
2019-03-29 11:08:31.500000+00:00,6.3039817,53.2778717,0.14559999999994488,,11,4
2019-03-29 11:08:32+00:00,6.30396585,53.2778717,0.14759999999995443,,11,4
2019-03-29 11:08:32.500000+00:00,6.30395,53.277695,0.1865999999999417,,11,4
2019-03-29 11:08:33+00:00,6.303935,53.277695,0.20859999999993306,,11,4
2019-03-29 11:08:33.500000+00:00,6.30392,53.27752,0.14359999999993533,,11,4
2019-03-29 11:08:34+00:00,6.303904149999999,53.27752,0.18259999999997945,,11,4
2019-03-29 11:08:34.500000+00:00,6.3038883,53.27735,0.053599999999960346,,11,4
2019-03-29 11:08:35+00:00,6.3038708,53.27735,0.14759999999995443,,11,4
2019-03-29 11:08:35.500000+00:00,6.3038533,53.2771833,0.10559999999998126,,11,4
2019-03-29 11:08:36+00:00,6.3038358,53.2771833,0.0795999999999708,,11,4
2019-03-29 11:08:36.500000+00:00,6.3038183,53.27702,0.0,,11,4
2019-03-29 11:08:37+00:00,6.3038016500000005,53.27702,0.06459999999998445,,11,4
2019-03-29 11:08:37.500000+00:00,6.303785,53.2768617,0.051599999999950796,,11,4
2019-03-29 11:08:38+00:00,6.30377085,53.2768617,0.0,,11,4
2019-03-29 11:08:38.500000+00:00,6.3037567,53.276705,0.10559999999998126,,11,4
2019-03-29 11:08:39+00:00,6.303744200000001,53.276705,0.017599999999958982,,11,4
2019-03-29 11:08:39.500000+00:00,6.3037317,53.27655,0.12159999999994398,,11,4
2019-03-29 11:08:40+00:00,6.3037242,53.27655,0.0,,11,4
2019-03-29 11:08:40.500000+00:00,6.3037167,53.2763933,0.09159999999997126,,11,4
2019-03-29 11:08:41+00:00,6.303715,53.2763933,0.09359999999998081,,11,4
2019-03-29 11:08:41.500000+00:00,6.3037133,53.2762383,0.10559999999998126,,11,4
2019-03-29 11:08:42+00:00,6.3037183,53.2762383,0.14659999999997808,,11,4
2019-03-29 11:08:42.500000+00:00,6.3037233,53.276085,0.24959999999998672,,11,4
2019-03-29 11:08:43+00:00,6.3037358,53.276085,0.24159999999994852,,11,4
2019-03-29 11:08:43.500000+00:00,6.3037483,53.275935,0.3115999999999417,,11,4
2019-03-29 11:08:44+00:00,6.3037633,53.275935,0.288599999999974,,11,4
2019-03-29 11:09:22+00:00,6.303766700000001,53.2759133,0.0,,11,5
2019-03-29 11:09:22.500000+00:00,6.3037567,53.2760317,0.0,,11,5
2019-03-29 11:09:23+00:00,6.30375,53.2760317,0.05200000000002092,,11,5
2019-03-29 11:09:23.500000+00:00,6.3037433,53.276155,0.05200000000002092,,11,5
2019-03-29 11:09:24+00:00,6.3037399999999995,53.276155,0.07499999999998863,,11,5
2019-03-29 11:09:24.500000+00:00,6.3037367,53.2762867,0.0,,11,5
2019-03-29 11:09:25+00:00,6.3037375,53.2762867,0.021000000000015007,,11,5
2019-03-29 11:09:25.500000+00:00,6.3037383,53.276425,0.0,,11,5
2019-03-29 11:09:26+00:00,6.3037433,53.276425,0.0,,11,5
2019-03-29 11:09:26.500000+00:00,6.3037483,53.2765683,0.0,,11,5
2019-03-29 11:09:27+00:00,6.3037583,53.2765683,0.05000000000001137,,11,5
2019-03-29 11:09:27.500000+00:00,6.3037683,53.2767183,0.0,,11,5
2019-03-29 11:09:28+00:00,6.3037825000000005,53.2767183,0.04599999999999227,,11,5
2019-03-29 11:09:28.500000+00:00,6.3037967,53.2768683,0.13900000000001,,11,5
2019-03-29 11:09:29+00:00,6.3038125,53.2768683,0.0,,11,5
2019-03-29 11:09:29.500000+00:00,6.3038283,53.2770167,0.0,,11,5
2019-03-29 11:09:30+00:00,6.3038433000000005,53.2770167,0.0,,11,5
2019-03-29 11:09:30.500000+00:00,6.3038583,53.2771683,0.10899999999998045,,11,5
2019-03-29 11:09:31+00:00,6.30387415,53.2771683,0.16700000000003,,11,5
2019-03-29 11:09:31.500000+00:00,6.30389,53.2773233,0.19700000000000273,,11,5
2019-03-29 11:09:32+00:00,6.303905,53.2773233,0.18400000000002592,,11,5
2019-03-29 11:09:32.500000+00:00,6.30392,53.2774817,0.21800000000001774,,11,5
2019-03-29 11:09:33+00:00,6.303935,53.2774817,0.18500000000000227,,11,5
2019-03-29 11:09:33.500000+00:00,6.30395,53.277645,,,11,5
2019-03-29 11:09:34+00:00,6.303965,53.277645,0.1419999999999959,,11,5
2019-03-29 11:09:34.500000+00:00,6.30398,53.2778133,0.07800000000003138,,11,5
2019-03-29 11:09:35+00:00,6.303994149999999,53.2778133,0.18799999999998818,,11,5
2019-03-29 11:09:35.500000+00:00,6.3040083,53.277985,0.23500000000001364,,11,5
2019-03-29 11:09:36+00:00,6.3040225,53.277985,0.21300000000002228,,11,5
2019-03-29 11:09:36.500000+00:00,6.3040367,53.2781533,0.32900000000000773,,11,5
2019-03-29 11:09:37+00:00,6.3040617,53.27832,0.3930000000000291,,11,5
2019-03-29 11:09:37.500000+00:00,6.3040742000000005,53.27832,0.3160000000000309,,11,5
2019-03-29 11:09:38+00:00,6.3040867,53.2784833,0.2980000000000018,,11,5
2019-03-29 11:09:39+00:00,6.3041011000000005,53.2784833,0.2810000000000059,,11,5
2019-03-29 11:09:39.500000+00:00,6.3041083,53.2786433,0.2810000000000059,,11,5
2019-03-29 11:09:40+00:00,6.304118300000001,53.2786433,0.21600000000000819,,11,5
2019-03-29 11:09:40.500000+00:00,6.3041283,53.278805,0.15300000000002,,11,5
2019-03-29 11:09:41+00:00,6.3041350000000005,53.278805,0.17099999999999227,,11,5
2019-03-29 11:09:41.500000+00:00,6.3041417,53.2789683,0.22399999999998954,,11,5
2019-03-29 11:09:42+00:00,6.304142499999999,53.2789683,0.23599999999999,,11,5
2019-03-29 11:09:42.500000+00:00,6.3041433,53.2791317,0.3090000000000259,,11,5
2019-03-29 11:09:43+00:00,6.3041383,53.2791317,0.32499999999998863,,11,5
2019-03-29 11:09:43.500000+00:00,6.3041333,53.2792933,0.41700000000003,,11,5
2019-03-29 11:09:44+00:00,6.304125,53.2792933,0.2950000000000159,,11,5
2019-03-29 11:09:44.500000+00:00,6.3041167,53.2794533,0.3860000000000241,,11,5
2019-03-29 11:09:45+00:00,6.30410835,53.2794533,0.4340000000000259,,11,5
2019-03-29 11:09:45.500000+00:00,6.3041,53.2796117,0.37400000000002365,,11,5
2019-03-29 11:09:46+00:00,6.30409,53.2796117,0.4390000000000214,,11,5
2019-03-29 11:09:46.500000+00:00,6.30408,53.27977,0.3949999999999818,,11,5
2019-03-29 11:09:47+00:00,6.3040708500000004,53.27977,0.257000000000005,,11,5
2019-03-29 11:09:47.500000+00:00,6.3040617,53.2799283,0.12299999999999045,,11,5
2019-03-29 11:09:48+00:00,6.30405585,53.2799283,0.12700000000000955,,11,5
2019-03-29 11:09:48.500000+00:00,6.30405,53.2800833,0.08400000000000318,,11,5
2019-03-29 11:09:49+00:00,6.3040475,53.2800833,0.03100000000000591,,11,5
2019-03-29 11:09:49.500000+00:00,6.304045,53.280235,0.10200000000003229,,11,5
2019-03-29 11:09:50+00:00,6.30405165,53.280235,0.1500000000000341,,11,5
2019-03-29 11:09:50.500000+00:00,6.3040583,53.280385,0.1500000000000341,,11,5
2019-03-29 11:09:51+00:00,6.30407415,53.280385,0.16599999999999682,,11,5
2019-03-29 11:09:51.500000+00:00,6.30409,53.2805333,0.18799999999998818,,11,5
2019-03-29 11:09:52+00:00,6.3041158500000005,53.2805333,0.18799999999998818,,11,5
2019-03-29 11:09:52.500000+00:00,6.3041417,53.2806783,0.14699999999999136,,11,5
2019-03-29 11:09:53+00:00,6.30417585,53.2806783,0.16899999999998272,,11,5
2019-03-29 11:09:53.500000+00:00,6.30421,53.2808183,0.17099999999999227,,11,5
2019-03-29 11:09:54+00:00,6.3042525000000005,53.2808183,0.14800000000002456,,11,5
2019-03-29 11:09:54.500000+00:00,6.304295,53.28095,0.15500000000002956,,11,5
2019-03-29 11:09:55+00:00,6.30434085,53.28095,0.031999999999982265,,11,5
2019-03-29 11:09:55.500000+00:00,6.3043867,53.28108,0.10300000000000864,,11,5
2019-03-29 11:09:56+00:00,6.30443335,53.28108,0.25900000000001455,,11,5
2019-03-29 11:09:56.500000+00:00,6.30448,53.2812083,0.299000000000035,,11,5
2019-03-29 11:09:57+00:00,6.30452335,53.2812083,0.41399999999998727,,11,5
2019-03-29 11:09:57.500000+00:00,6.3045667,53.2813383,0.4259999999999877,,11,5
2019-03-29 11:09:58+00:00,6.30460335,53.2813383,0.2259999999999991,,11,5
2019-03-29 11:09:58.500000+00:00,6.30464,53.28147,0.28899999999998727,,11,5
2019-03-29 11:09:59+00:00,6.30466585,53.28147,0.3149999999999977,,11,5
2019-03-29 11:09:59.500000+00:00,6.3046917,53.2816033,0.1490000000000009,,11,5
2019-03-29 11:10:00+00:00,6.3047058499999995,53.2816033,0.27199999999999136,,11,5
2019-03-29 11:10:00.500000+00:00,6.30472,53.2817383,0.3199999999999932,,11,5
2019-03-29 11:10:01+00:00,6.30472415,53.2817383,0.35300000000000864,17,11,5
2019-03-29 11:10:01.500000+00:00,6.3047283,53.28187,0.2669999999999959,17,11,5
2019-03-29 11:10:02+00:00,6.3047208,53.28187,0.18000000000000682,17,11,5
2019-03-29 11:10:02.500000+00:00,6.3047133,53.2819967,0.132000000000005,17,11,5
2019-03-29 11:10:03+00:00,6.3046941499999996,53.2819967,0.033999999999991815,17,11,5
2019-03-29 11:10:03.500000+00:00,6.304675,53.28212,0.03700000000003456,17,11,5
2019-03-29 11:10:04+00:00,6.30464835,53.28212,0.05000000000001137,17,11,5
2019-03-29 11:10:04.500000+00:00,6.3046217,53.2822383,0.06799999999998363,17,11,5
2019-03-29 11:10:05+00:00,6.3045883499999995,53.2822383,0.08699999999998909,17,11,5
2019-03-29 11:10:05.500000+00:00,6.304555,53.2823533,0.1430000000000291,17,11,5
2019-03-29 11:10:06+00:00,6.30451665,53.2823533,0.09199999999998454,17,11,5
2019-03-29 11:10:06.500000+00:00,6.3044783,53.2824683,0.23399999999998045,17,11,5
2019-03-29 11:10:07+00:00,6.304437500000001,53.2824683,0.22199999999998,17,11,5
2019-03-29 11:10:07.500000+00:00,6.3043967,53.2825833,0.18999999999999773,17,11,5
2019-03-29 11:10:08+00:00,6.304354999999999,53.2825833,0.20400000000000773,17,11,5
2019-03-29 11:10:08.500000+00:00,6.3043133,53.2826983,0.043000000000006366,17,11,5
2019-03-29 11:10:09+00:00,6.3042725,53.2826983,0.045000000000015916,17,11,5
2019-03-29 11:10:09.500000+00:00,6.3042317,53.2828133,,17,11,5
2019-03-29 11:10:10+00:00,6.3041908499999995,53.2828133,0.07400000000001228,17,11,5
2019-03-29 11:10:10.500000+00:00,6.30415,53.2829317,0.07100000000002638,17,11,5
2019-03-29 11:10:11+00:00,6.3040683,53.28305,0.011000000000024102,17,11,5
2019-03-29 11:10:11.500000+00:00,6.304040533333334,53.28305,0.004000000000019099,17,11,5
2019-03-29 11:10:12+00:00,6.304012766666666,53.28305,0.0020000000000095497,17,11,5
2019-03-29 11:10:12.500000+00:00,6.303985,53.2831683,0.0,17,11,5
2019-03-29 11:10:13+00:00,6.3039033,53.2832867,0.0,17,11,5
2019-03-29 11:10:13.500000+00:00,6.3038633,53.2832867,0.04099999999999682,17,11,5
2019-03-29 11:10:14+00:00,6.3038233,53.2834033,0.19100000000003092,17,11,5
2019-03-29 11:10:15+00:00,6.303769966666667,53.2834033,0.10599999999999454,17,11,5
2019-03-29 11:10:15.500000+00:00,6.3037433,53.2835183,0.04099999999999682,17,11,5
2019-03-29 11:10:16+00:00,6.3037033000000005,53.2835183,0.004000000000019099,17,11,5
2019-03-29 11:10:16.500000+00:00,6.3036633,53.2836333,0.019000000000005457,17,11,5
2019-03-29 11:10:17+00:00,6.3036224999999995,53.2836333,0.0,17,11,5
2019-03-29 11:10:17.500000+00:00,6.3035817,53.28375,0.06400000000002137,17,11,5
2019-03-29 11:10:18+00:00,6.303540849999999,53.28375,0.06400000000002137,17,11,5
2019-03-29 11:10:18.500000+00:00,6.3035,53.2838667,0.02400000000000091,17,11,5
2019-03-29 11:10:19+00:00,6.30345835,53.2838667,0.0,17,11,5
2019-03-29 11:10:19.500000+00:00,6.3034167,53.283985,0.0,17,11,5
2019-03-29 11:10:20+00:00,6.3033742,53.283985,0.0,17,11,5
2019-03-29 11:10:20.500000+00:00,6.3033317,53.284105,0.0,17,11,5
2019-03-29 11:10:21+00:00,6.3032900000000005,53.284105,0.0,17,11,5
2019-03-29 11:10:21.500000+00:00,6.3032483,53.284225,0.028999999999996362,17,11,5
2019-03-29 11:10:22+00:00,6.3032058,53.284225,0.0,17,11,5
2019-03-29 11:10:22.500000+00:00,6.3031633,53.284345,0.02400000000000091,17,11,5
2019-03-29 11:10:23+00:00,6.3031208,53.284345,0.0,17,11,5
